country,year,size_predicted_lower,size_predicted_median,size_predicted_upper,scenario,area_to_burn.1,area_to_burn.2,area_to_burn.3,area_to_burn.4,area_to_burn.5,model
Germany,2069,22.84045219,261.2674209,4493.072038,SSP2-4.5,4484.84,448.84,388.84,1406.84,214.84,GCM's average
Spain,2069,5378.245432,57660.65253,948330.4185,SSP2-4.5,565156.245,852598.245,143751.245,104889.245,543214.245,GCM's average
Sweden,2069,43.89962853,405.3044593,5624.175862,SSP2-4.5,1230.9,1957.9,2263.9,5332.9,3560.9,GCM's average
Germany,2070,19.69606062,258.0987907,4075.416438,SSP2-4.5,859.696,1457.696,249.696,2020.696,1110.696,GCM's average
Spain,2070,4254.83791,54420.46837,863851.4812,SSP2-4.5,64454.838,447439.838,6630.838,86154.838,730978.838,GCM's average
Sweden,2070,45.71313746,436.6886704,6062.470958,SSP2-4.5,2882.713,5094.713,3530.713,1958.713,3049.713,GCM's average
Germany,2071,19.10682251,238.9207306,3564.348682,SSP2-4.5,2588.107,1349.107,2235.107,2444.107,2223.107,GCM's average
Spain,2071,4514.823174,55705.59195,925368.3584,SSP2-4.5,776932.823,135329.823,736006.823,355848.823,890099.823,GCM's average
Sweden,2071,50.25873992,438.1671745,5093.259518,SSP2-4.5,707.259,423.259,3902.259,1593.259,1970.259,GCM's average
Germany,2072,18.98758713,257.8532929,4487.042666,SSP2-4.5,3816.988,4207.988,3109.988,1012.988,3500.988,GCM's average
Spain,2072,4418.456741,54817.90233,896395.3516,SSP2-4.5,192411.457,852474.457,624920.457,113700.457,506517.457,GCM's average
Sweden,2072,53.8765587,503.4214432,6226.4137,SSP2-4.5,5230.877,2443.877,4525.877,5282.877,1893.877,GCM's average
Germany,2073,18.3846629,248.8776456,4398.040231,SSP2-4.5,678.385,3497.385,529.385,511.385,2929.385,GCM's average
Spain,2073,3879.191425,44677.63135,697505.6866,SSP2-4.5,126156.191,399299.191,178273.191,61595.191,174100.191,GCM's average
Sweden,2073,56.0710159,517.2536057,6262.570109,SSP2-4.5,1882.071,3381.071,3744.071,4008.071,3448.071,GCM's average
Germany,2074,18.00700584,263.5352245,4588.557585,SSP2-4.5,4548.007,3219.007,461.007,614.007,2997.007,GCM's average
Spain,2074,4800.902624,59233.72694,902195.6877,SSP2-4.5,45297.903,391836.903,718920.903,192358.903,587909.903,GCM's average
Sweden,2074,61.72919298,510.4995062,6343.662044,SSP2-4.5,3141.729,5842.729,330.729,2692.729,2994.729,GCM's average
Germany,2075,18.56961827,254.3143589,3693.731317,SSP2-4.5,2775.57,2567.57,3682.57,3645.57,1069.57,GCM's average
Spain,2075,5349.051407,60312.72483,870191.335,SSP2-4.5,623393.051,255961.051,619212.051,274363.051,176741.051,GCM's average
Sweden,2075,58.2916651,499.2414007,6546.361118,SSP2-4.5,2917.292,574.292,5377.292,4633.292,1351.292,GCM's average
Germany,2076,19.98326027,264.76786,4407.208107,SSP2-4.5,794.983,3970.983,530.983,2676.983,504.983,GCM's average
Spain,2076,5089.212825,62585.86693,945587.8927,SSP2-4.5,590574.213,899192.213,388128.213,38352.213,793591.213,GCM's average
Sweden,2076,51.7315701,464.1714788,6756.105225,SSP2-4.5,5272.732,4205.732,4040.732,2943.732,3567.732,GCM's average
Germany,2077,19.91936666,241.0278147,4111.855693,SSP2-4.5,1414.919,2229.919,3294.919,3476.919,254.919,GCM's average
Spain,2077,4903.019554,60187.69998,924181.9511,SSP2-4.5,158141.02,253260.02,852422.02,795733.02,595789.02,GCM's average
Sweden,2077,43.54450716,399.6623786,5799.483025,SSP2-4.5,5635.545,1007.545,4379.545,3768.545,1704.545,GCM's average
Germany,2078,18.6462914,238.5188059,4098.440732,SSP2-4.5,3345.646,657.646,3009.646,151.646,551.646,GCM's average
Spain,2078,5202.411465,57052.62289,965095.93,SSP2-4.5,780168.411,297523.411,513373.411,393969.411,344633.411,GCM's average
Sweden,2078,46.32471741,409.5170389,4947.259845,SSP2-4.5,4098.325,792.325,4581.325,3583.325,4028.325,GCM's average
Germany,2079,18.56422711,234.3839461,3944.159652,SSP2-4.5,3697.564,697.564,1811.564,1671.564,2556.564,GCM's average
Spain,2079,3941.768298,47983.1364,776747.8271,SSP2-4.5,202193.768,351414.768,433814.768,365145.768,616494.768,GCM's average
Sweden,2079,50.67307169,458.5925409,5189.999811,SSP2-4.5,318.673,1044.673,1556.673,4976.673,4818.673,GCM's average
Germany,2080,16.99974274,221.0481845,3502.278627,SSP2-4.5,3233,571,504,1647,2853,GCM's average
Spain,2080,4626.167619,54788.48764,842970.3827,SSP2-4.5,636976.168,689440.168,620865.168,316167.168,834832.168,GCM's average
Sweden,2080,48.77973522,444.5661813,5546.91665,SSP2-4.5,5338.78,2830.78,5544.78,2195.78,1631.78,GCM's average
Germany,2081,15.67986395,225.582346,4100.715097,SSP2-4.5,3738.68,3336.68,772.68,3374.68,2720.68,GCM's average
Spain,2081,5039.54483,70331.58845,1122467.753,SSP2-4.5,218953.545,904652.545,553362.545,893769.545,490056.545,GCM's average
Sweden,2081,50.09436148,459.3051021,6166.684546,SSP2-4.5,3082.094,2400.094,4221.094,6083.094,2498.094,GCM's average
Germany,2082,39.44256632,478.0853734,6659.560568,SSP2-4.5,2707.443,6612.443,2263.443,1644.443,1816.443,GCM's average
Spain,2082,5510.507141,65037.30442,1055751.939,SSP2-4.5,781740.507,523263.507,200356.507,849190.507,653247.507,GCM's average
Sweden,2082,59.67541409,562.7670816,6438.998264,SSP2-4.5,3741.675,1832.675,3281.675,5362.675,635.675,GCM's average
Germany,2083,38.87360159,481.862846,7288.486739,SSP2-4.5,67.874,1683.874,2105.874,1909.874,4839.874,GCM's average
Spain,2083,5029.812527,66763.92609,1025545.556,SSP2-4.5,365789.813,202828.813,928726.813,716674.813,620238.813,GCM's average
Sweden,2083,65.32201357,516.6228933,7066.35854,SSP2-4.5,4435.322,2382.322,1900.322,5823.322,1330.322,GCM's average
Germany,2084,39.13648249,471.6755715,7654.401351,SSP2-4.5,5014.136,3756.136,7022.136,412.136,6863.136,GCM's average
Spain,2084,4904.537194,63368.05129,1067619.312,SSP2-4.5,911952.537,455791.537,646355.537,1043116.537,759650.537,GCM's average
Sweden,2084,57.82553352,528.8557557,6391.724797,SSP2-4.5,2657.826,3776.826,683.826,3060.826,815.826,GCM's average
Germany,2085,37.70418098,479.7155515,7480.499234,SSP2-4.5,1854.704,5004.704,1630.704,4071.704,3570.704,GCM's average
Spain,2085,5218.012586,66944.80592,1015706.063,SSP2-4.5,464069.013,378330.013,482120.013,881959.013,94567.013,GCM's average
Sweden,2085,53.19148174,479.8211971,6441.721574,SSP2-4.5,3516.191,3064.191,3831.191,3056.191,1380.191,GCM's average
Germany,2086,38.89522634,463.9245438,7243.042086,SSP2-4.5,4075.895,3412.895,5544.895,4490.895,3680.895,GCM's average
Spain,2086,5427.272683,69527.69459,1020414.79,SSP2-4.5,330564.273,864047.273,10046.273,726079.273,707258.273,GCM's average
Sweden,2086,54.34763086,480.8464606,6222.3335,SSP2-4.5,4824.348,1927.348,1204.348,1077.348,5088.348,GCM's average
Germany,2087,38.92829008,467.7149934,7651.194221,SSP2-4.5,7079.928,4872.928,6676.928,3330.928,3469.928,GCM's average
Spain,2087,5360.291358,63965.90985,993783.4872,SSP2-4.5,961104.291,777708.291,955140.291,408726.291,220962.291,GCM's average
Sweden,2087,61.834365,511.7669288,6542.920166,SSP2-4.5,6029.834,1701.834,4463.834,769.834,2360.834,GCM's average
Germany,2088,22.0767149,257.0342596,4014.269602,SSP2-4.5,3810.077,798.077,3633.077,1183.077,3176.077,GCM's average
Spain,2088,4148.91663,50973.38751,857328.1704,SSP2-4.5,670017.917,676027.917,716499.917,707793.917,526459.917,GCM's average
Sweden,2088,62.30238734,575.5069139,7799.655563,SSP2-4.5,1418.302,3315.302,3019.302,7289.302,1487.302,GCM's average
Germany,2089,19.81693252,271.4360466,4359.833918,SSP2-4.5,4249.817,901.817,4047.817,1577.817,476.817,GCM's average
Spain,2089,4158.560086,50321.73858,799516.6566,SSP2-4.5,510916.56,79300.56,376731.56,345504.56,292270.56,GCM's average
Sweden,2089,59.92433448,569.6170791,6498.741164,SSP2-4.5,4026.924,816.924,4014.924,1397.924,1835.924,GCM's average
Germany,2090,21.43093782,269.1187927,5012.350038,SSP2-4.5,1663.431,831.431,1190.431,1578.431,2029.431,GCM's average
Spain,2090,4924.150812,57512.20308,849042.2387,SSP2-4.5,76134.151,537180.151,213578.151,719259.151,262803.151,GCM's average
Sweden,2090,58.68708019,565.3524648,7286.881327,SSP2-4.5,5306.687,6177.687,1312.687,5303.687,5915.687,GCM's average
Germany,2091,22.18197791,279.3508787,4188.294714,SSP2-4.5,148.182,3776.182,2478.182,2980.182,777.182,GCM's average
Spain,2091,5461.086726,61604.40031,1003643.779,SSP2-4.5,9304.087,295085.087,577252.087,818406.087,102128.087,GCM's average
Sweden,2091,49.16427101,426.7027598,5941.529106,SSP2-4.5,3221.164,2683.164,3725.164,912.164,3971.164,GCM's average
Germany,2092,21.56136826,275.9955899,4531.55564,SSP2-4.5,4109.561,1041.561,2100.561,793.561,405.561,GCM's average
Spain,2092,4805.075066,59718.40286,960637.8939,SSP2-4.5,615030.075,278753.075,697342.075,718857.075,840022.075,GCM's average
Sweden,2092,50.37715421,435.3888838,5276.249626,SSP2-4.5,3183.377,4256.377,726.377,1408.377,3640.377,GCM's average
Germany,2093,28.89369079,352.351862,5363.384229,SSP2-4.5,4298.894,3542.894,4953.894,3777.894,4884.894,GCM's average
Spain,2093,4363.424509,54928.81239,899106.5577,SSP2-4.5,536283.425,530071.425,615344.425,816529.425,356720.425,GCM's average
Sweden,2093,57.2055076,524.3497808,7106.396121,SSP2-4.5,4354.206,4390.206,6430.206,4475.206,2588.206,GCM's average
Germany,2094,26.13280973,355.4849326,6352.887775,SSP2-4.5,486.133,3624.133,704.133,4475.133,4746.133,GCM's average
Spain,2094,5857.301103,68623.8419,1052216.863,SSP2-4.5,14358.301,994430.301,336699.301,925396.301,77926.301,GCM's average
Sweden,2094,56.5516527,522.547933,6121.983496,SSP2-4.5,4728.552,216.552,3266.552,4138.552,4930.552,GCM's average
Germany,2095,30.22398073,364.0634596,6262.88935,SSP2-4.5,1808.224,121.224,3852.224,4708.224,3185.224,GCM's average
Spain,2095,5358.481023,66587.07968,1123355.303,SSP2-4.5,1054758.481,484698.481,1085509.481,430278.481,441454.481,GCM's average
Sweden,2095,56.78240533,533.6202938,6223.765568,SSP2-4.5,1919.782,1463.782,823.782,6006.782,4533.782,GCM's average
Germany,2096,28.58689261,346.7664072,5403.5101,SSP2-4.5,3478.587,2426.587,1069.587,4326.587,2039.587,GCM's average
Spain,2096,5429.919437,65820.70848,1059809.436,SSP2-4.5,706819.919,9177.919,551909.919,432035.919,927397.919,GCM's average
Sweden,2096,58.59985414,513.2637927,7392.206374,SSP2-4.5,643.6,6072.6,3274.6,1536.6,1797.6,GCM's average
Germany,2097,27.1390481,335.6654899,5012.422836,SSP2-4.5,1746.139,707.139,4259.139,2046.139,4041.139,GCM's average
Spain,2097,5123.972819,59460.18197,878464.8761,SSP2-4.5,680495.973,619650.973,774205.973,193488.973,726543.973,GCM's average
Sweden,2097,59.71167223,527.2768416,6479.544325,SSP2-4.5,2778.712,431.712,1051.712,945.712,2104.712,GCM's average
Germany,2098,26.76239737,348.2372066,5333.061314,SSP2-4.5,2433.762,4452.762,3511.762,2823.762,2332.762,GCM's average
Spain,2098,4224.641239,54116.47525,845611.6129,SSP2-4.5,315450.641,395638.641,764302.641,377558.641,640777.641,GCM's average
Sweden,2098,62.20949766,515.2182824,6567.876319,SSP2-4.5,1778.209,4990.209,751.209,277.209,849.209,GCM's average
Germany,2099,24.63515288,305.3072105,6072.085923,SSP2-4.5,4782.635,2128.635,5621.635,920.635,2796.635,GCM's average
Spain,2099,4289.527424,54459.66544,876469.3119,SSP2-4.5,68806.527,807754.527,349024.527,558348.527,108545.527,GCM's average
Sweden,2099,56.98525072,512.502962,6386.069861,SSP2-4.5,862.985,5614.985,6095.985,3149.985,4509.985,GCM's average
Germany,2021,15.64181237,209.3167561,4085.485692,SSP5-8.5,3691.642,1711.642,3931.642,1423.642,309.642,GCM's average
Spain,2021,3400.456415,42751.18025,710110.7676,SSP5-8.5,256735.456,360974.456,377530.456,215810.456,267251.456,GCM's average
Sweden,2021,45.37457338,412.2735412,5232.742842,SSP5-8.5,4347.375,4554.375,3039.375,3409.375,2548.375,GCM's average
Germany,2022,16.59342363,216.7331317,3754.060293,SSP5-8.5,1250.593,1623.593,845.593,672.593,1705.593,GCM's average
Spain,2022,3648.65648,47776.2517,657955.3609,SSP5-8.5,275404.656,387498.656,257303.656,198434.656,414073.656,GCM's average
Sweden,2022,46.74460493,409.7921838,5079.351931,SSP5-8.5,2549.745,3952.745,3460.745,4866.745,3482.745,GCM's average
Germany,2023,17.02849373,229.5429668,4091.902375,SSP5-8.5,606.028,164.028,600.028,3355.028,2140.028,GCM's average
Spain,2023,4202.725681,47564.16214,717694.0113,SSP5-8.5,264285.726,285037.726,240540.726,571395.726,236450.726,GCM's average
Sweden,2023,46.24884423,423.9389479,6317.093436,SSP5-8.5,1962.249,5175.249,2151.249,5962.249,1973.249,GCM's average
Germany,2024,18.227865,241.2944667,3886.238687,SSP5-8.5,1672.228,1856.228,3206.228,3170.228,1445.228,GCM's average
Spain,2024,3998.417416,49026.16943,662914.0651,SSP5-8.5,75308.417,200854.417,480308.417,177570.417,521721.417,GCM's average
Sweden,2024,50.4334788,449.4216264,6342.98575,SSP5-8.5,4593.433,3344.433,1573.433,3357.433,5339.433,GCM's average
Germany,2025,18.10855605,253.6896628,4091.151564,SSP5-8.5,3048.109,1553.109,1653.109,130.109,909.109,GCM's average
Spain,2025,4011.243678,46452.09434,702687.4258,SSP5-8.5,151582.244,551058.244,650213.244,338682.244,277151.244,GCM's average
Sweden,2025,48.3506249,481.7773309,6624.165291,SSP5-8.5,3210.351,4087.351,2523.351,6412.351,581.351,GCM's average
Germany,2026,23.22832801,293.6800722,4635.829253,SSP5-8.5,2042.228,479.228,2976.228,1194.228,4488.228,GCM's average
Spain,2026,3802.624877,50825.71425,762748.6617,SSP5-8.5,460258.625,190086.625,347496.625,127952.625,537706.625,GCM's average
Sweden,2026,50.86985249,463.3488538,6498.854349,SSP5-8.5,1919.87,5311.87,800.87,2287.87,3852.87,GCM's average
Germany,2027,23.31806395,290.653215,4271.425732,SSP5-8.5,3317.318,1473.318,1746.318,1937.318,4224.318,GCM's average
Spain,2027,4123.711778,51426.2771,850493.8434,SSP5-8.5,388715.712,110888.712,299632.712,39454.712,748469.712,GCM's average
Sweden,2027,43.80272656,436.1278545,5083.653957,SSP5-8.5,3309.803,4834.803,3103.803,3447.803,652.803,GCM's average
Germany,2028,25.27532781,288.3659127,4527.087895,SSP5-8.5,4385.275,116.275,152.275,1965.275,2360.275,GCM's average
Spain,2028,3695.811272,51773.7855,816366.0979,SSP5-8.5,489223.811,474146.811,629920.811,592022.811,114468.811,GCM's average
Sweden,2028,50.04251811,430.9291853,5377.148535,SSP5-8.5,5087.043,3957.043,396.043,4621.043,251.043,GCM's average
Germany,2029,17.08812964,218.5535844,3587.00288,SSP5-8.5,2228.088,264.088,3311.088,1094.088,949.088,GCM's average
Spain,2029,3498.000178,45047.95751,653276.7687,SSP5-8.5,183696,344935,185251,563491,278179,GCM's average
Sweden,2029,62.97029148,540.2227387,6472.194782,SSP5-8.5,2981.97,1361.97,6131.97,2598.97,1286.97,GCM's average
Germany,2030,16.53808848,207.9225923,3387.494003,SSP5-8.5,819.538,580.538,3033.538,2865.538,944.538,GCM's average
Spain,2030,3109.334574,37179.38174,528293.6936,SSP5-8.5,469305.335,192410.335,366172.335,133524.335,104219.335,GCM's average
Sweden,2030,61.92668811,556.3383443,7018.524843,SSP5-8.5,2493.927,415.927,3946.927,2937.927,4521.927,GCM's average
Germany,2031,31.95188389,384.8462084,5628.513347,SSP5-8.5,5267.952,1097.952,4757.952,3936.952,852.952,GCM's average
Spain,2031,3351.72397,38630.51485,561221.3611,SSP5-8.5,477460.724,23306.724,174641.724,272357.724,534520.724,GCM's average
Sweden,2031,69.68536355,664.3437732,7695.20426,SSP5-8.5,120.685,1746.685,2952.685,483.685,2152.685,GCM's average
Germany,2032,31.11257997,397.2643825,5581.996321,SSP5-8.5,1222.113,557.113,204.113,1668.113,514.113,GCM's average
Spain,2032,3343.206089,39807.00434,689549.2151,SSP5-8.5,172724.206,70014.206,532038.206,653838.206,250796.206,GCM's average
Sweden,2032,73.28627293,647.802442,7973.39512,SSP5-8.5,2301.286,5526.286,2234.286,2240.286,6680.286,GCM's average
Germany,2033,30.20502667,397.3536819,6436.399558,SSP5-8.5,5914.205,4273.205,4913.205,1639.205,4668.205,GCM's average
Spain,2033,4273.038387,51175.02692,806250.3954,SSP5-8.5,619573.038,327370.038,364582.038,277080.038,253031.038,GCM's average
Sweden,2033,75.37771903,659.2522529,7544.041656,SSP5-8.5,5030.378,3928.378,4873.378,3314.378,3622.378,GCM's average
Germany,2034,20.03015792,239.1919032,3478.988485,SSP5-8.5,493.03,150.03,37.03,643.03,3101.03,GCM's average
Spain,2034,4128.630075,50161.90288,773050.9493,SSP5-8.5,734163.63,189208.63,129156.63,481021.63,320882.63,GCM's average
Sweden,2034,55.76010654,525.5486627,7229.835517,SSP5-8.5,1487.76,439.76,4558.76,5563.76,1968.76,GCM's average
Germany,2035,19.90017375,234.7400377,4604.654922,SSP5-8.5,2847.9,2116.9,1823.9,3299.9,3910.9,GCM's average
Spain,2035,4575.118121,50473.15162,816788.6054,SSP5-8.5,202874.118,210135.118,313948.118,303931.118,427037.118,GCM's average
Sweden,2035,55.24010348,488.6271902,6113.553958,SSP5-8.5,1368.24,594.24,1905.24,3746.24,3391.24,GCM's average
Germany,2036,17.05658248,216.4150476,4117.171513,SSP5-8.5,2109.057,714.057,1183.057,899.057,2634.057,GCM's average
Spain,2036,3730.863928,43927.01632,684661.5035,SSP5-8.5,663327.864,640598.864,411632.864,512794.864,37376.864,GCM's average
Sweden,2036,53.87868813,460.1719973,6104.640844,SSP5-8.5,4601.879,3284.879,6101.879,2709.879,1119.879,GCM's average
Germany,2037,15.04436632,213.9390542,3331.086861,SSP5-8.5,1099.044,2201.044,2636.044,408.044,44.044,GCM's average
Spain,2037,3792.873457,46352.62885,633028.4436,SSP5-8.5,231242.873,292336.873,401878.873,139422.873,90526.873,GCM's average
Sweden,2037,44.84432129,389.9359941,4698.762117,SSP5-8.5,1681.844,4299.844,950.844,3801.844,3856.844,GCM's average
Germany,2038,15.8251426,202.3582551,3597.737657,SSP5-8.5,211.825,3195.825,3436.825,3586.825,1242.825,GCM's average
Spain,2038,3979.228718,46348.52485,753163.1168,SSP5-8.5,169151.229,135442.229,50555.229,600323.229,740912.229,GCM's average
Sweden,2038,61.30537973,534.0996126,6701.645273,SSP5-8.5,3408.305,2080.305,5396.305,2009.305,365.305,GCM's average
Germany,2039,15.32253229,205.7197666,3693.367048,SSP5-8.5,2908.323,1429.323,2526.323,3507.323,551.323,GCM's average
Spain,2039,4638.793174,56103.2215,882427.3022,SSP5-8.5,443541.793,853386.793,82454.793,71065.793,500038.793,GCM's average
Sweden,2039,70.39227893,562.8273087,6442.518497,SSP5-8.5,5942.392,274.392,6006.392,3256.392,1937.392,GCM's average
Germany,2040,15.98212741,210.4227447,3631.521448,SSP5-8.5,2498.982,3427.982,1683.982,795.982,1150.982,GCM's average
Spain,2040,4631.1276,55998.99358,887753.4432,SSP5-8.5,560486.128,534995.128,355205.128,679495.128,208672.128,GCM's average
Sweden,2040,66.20402366,596.9738415,7014.274632,SSP5-8.5,3639.204,5629.204,5261.204,6294.204,556.204,GCM's average
Germany,2041,22.31910901,286.8366624,4282.030366,SSP5-8.5,4176.319,3379.319,2339.319,753.319,4199.319,GCM's average
Spain,2041,4328.174202,54216.13995,747570.288,SSP5-8.5,511337.174,292696.174,131672.174,107185.174,317671.174,GCM's average
Sweden,2041,48.49108056,466.9875942,5711.9989,SSP5-8.5,3066.491,513.491,3759.491,3592.491,4393.491,GCM's average
Germany,2042,20.33630158,290.1633628,4716.886757,SSP5-8.5,3539.336,3438.336,4026.336,2482.336,2458.336,GCM's average
Spain,2042,4345.185958,51011.58789,709077.1674,SSP5-8.5,26595.186,134545.186,315184.186,376071.186,63283.186,GCM's average
Sweden,2042,53.83339612,465.8334015,6035.849274,SSP5-8.5,5598.833,3258.833,4108.833,201.833,5143.833,GCM's average
Germany,2043,23.06979674,289.6618113,4381.270196,SSP5-8.5,3769.07,1198.07,3381.07,1996.07,2166.07,GCM's average
Spain,2043,4626.867778,58192.00751,958524.8696,SSP5-8.5,433196.868,687796.868,409847.868,733972.868,156335.868,GCM's average
Sweden,2043,57.21377776,482.5842412,5578.212742,SSP5-8.5,5176.214,648.214,5029.214,511.214,3808.214,GCM's average
Germany,2044,25.20485631,274.7558074,4818.856873,SSP5-8.5,321.205,1430.205,3717.205,3604.205,2892.205,GCM's average
Spain,2044,5010.623738,60370.92123,950803.0105,SSP5-8.5,440076.624,535559.624,587034.624,368827.624,765832.624,GCM's average
Sweden,2044,55.04974939,457.9492579,5479.163298,SSP5-8.5,2895.05,826.05,3955.05,236.05,257.05,GCM's average
